BusinessEntityID,PersonType,Title,FirstName,MiddleName,LastName,Suffix,EmailPromotion
16291,IN,,Casey,A,Sharma,,0
16292,IN,,Eric,C,Gonzalez,,0
16293,IN,,Jackson,S,Gonzalez,,0
16294,IN,,Casey,C,Shan,,0
16295,IN,,Carlos,,Gonzalez,,2
16296,IN,,Angel,D,Gonzalez,,1
16297,IN,,Casey,C,Jai,,0
16298,IN,,Isaiah,,Gonzalez,,1
16299,IN,,Gloria,,Ruiz,,1
16300,IN,,Casey,,Pal,,0
16301,IN,,Alex,A,Gonzalez,,1
16302,IN,,Evan,,Gonzalez,,0
16303,IN,,Mason,C,Gonzalez,,0
16304,IN,,Casey,,Andersen,,0
16305,IN,,Casey,A,Raje,,1
16306,IN,,Casey,,Chande,,2
16307,IN,,Isaac,E,Gonzalez,,2
16308,IN,,Jesse,D,Gonzalez,,0
16309,IN,,Casey,C,Chander,,0
16310,IN,,Casey,E,Nara,,0
16311,IN,,Sean,,Gonzalez,,1
16312,IN,,Casey,M,Rai,,0
16313,IN,,Timothy,C,Gonzalez,,0
16314,IN,,James,L,Nelson,,1
16315,IN,,Casey,,Nath,,2
16316,IN,,Jonathan,E,Nelson,,1
16317,IN,,Logan,F,Nelson,,2
16318,IN,,Nathan,,Nelson,,0
16319,IN,,Samuel,,Nelson,,1
16320,IN,,Henry,,Nelson,,1
16321,IN,,Gloria,,Diaz,,1
16322,IN,,Casey,C,Raji,,2
16323,IN,,Noah,,Nelson,,1
16324,IN,,Casey,F,Anand,,0
16325,IN,,Jose,,Nelson,,0
16326,IN,,Katrina,,Deng,,1
16327,IN,,Katrina,,Shen,,0
16328,IN,,Katrina,M,Xie,,0
16329,IN,,Katrina,K,Tang,,2
16330,IN,,Thomas,C,Nelson,,0
16331,IN,,Katrina,B,Xu,,0
16332,IN,,Katrina,J,Luo,,0
16333,IN,,Kevin,,Nelson,,2
16334,IN,,Gabriel,A,Nelson,,0
16335,IN,,Katrina,D,Yuan,,0
16336,IN,,Elijah,,Nelson,,2
16337,IN,,Katrina,P,Kumar,,0
16338,IN,,Jason,R,Nelson,,1
16339,IN,,Katrina,M,Sharma,,0
16340,IN,,Katrina,C,Shan,,1
16341,IN,,Katrina,,Jai,,0
16342,IN,,Luis,,Nelson,,0
16343,IN,,Mohamed,,Pal,,0
16344,IN,,Aaron,R,Nelson,,2
16345,IN,,Caleb,,Nelson,,1
16346,IN,,Katrina,,Andersen,,0
16347,IN,,Katrina,,Raje,,0
16348,IN,,Connor,,Nelson,,0
16349,IN,,Katrina,L,Chande,,1
16350,IN,,Katrina,,Chapman,,2
16351,IN,,Luke,E,Nelson,,1
16352,IN,,Jordan,H,Nelson,,0
16353,IN,,Kelvin,W,Li,,0
16354,IN,,Gloria,B,Alvarez,,0
16355,IN,,Katrina,Z,Nara,,0
16356,IN,,Katrina,W,Rai,,0
16357,IN,,Jack,I,Nelson,,0
16358,IN,,Adam,B,Nelson,,1
16359,IN,,Katrina,R,Nath,,1
16360,IN,,Katrina,,Goel,,0
16361,IN,,Katrina,,Becker,,0
16362,IN,,Katrina,M,Raji,,0
16363,IN,,Jackson,,Nelson,,0
16364,IN,,Carlos,,Nelson,,0
16365,IN,,Katrina,L,Anand,,0
16366,IN,,Latoya,A,She,,2
16367,IN,,Angel,,Nelson,,2
16368,IN,,Latoya,H,Deng,,0
16369,IN,,Isaiah,,Nelson,,0
16370,IN,,Alex,,Nelson,,0
16371,IN,,Evan,,Nelson,,2
16372,IN,,Mason,,Nelson,,0
16373,IN,,Latoya,S,Shen,,1
16374,IN,,Isaac,,Oliver,,0
16375,IN,,Jesse,M,Nelson,,2
16376,IN,,Sean,,Nelson,,0
16377,IN,,Latoya,F,Tang,,0
16378,IN,,Latoya,L,Xu,,1
16379,IN,,Latoya,D,Luo,,2
16380,IN,,Latoya,,Yuan,,0
16381,IN,,Timothy,A,Nelson,,2
16382,IN,,Latoya,S,Lal,,0
16383,IN,,James,,Carter,,1
16384,IN,,Latoya,,Sharma,,0
16385,IN,,Jonathan,,Carter,,2
16386,IN,,Latoya,R,Shan,,1
16387,IN,,Logan,A,Carter,,2
16388,IN,,Latoya,S,Jai,,1
16389,IN,,Nathan,,Carter,,1
16390,IN,,Samuel,,Carter,,2
16391,IN,,Latoya,J,Andersen,,0
16392,IN,,Greg,G,Carter,,0
16393,IN,,Noah,E,Carter,,2
16394,IN,,Latoya,L,Raje,,1
16395,IN,,Robert,,Carter,,0
16396,IN,,Jose,H,Carter,,1
16397,IN,,Latoya,M,Chande,,0
16398,IN,,Latoya,C,Chander,,2
16399,IN,,Thomas,W,Carter,,0
16400,IN,,Latoya,J,Nara,,1
16401,IN,,Kyle,K,Carter,,2
16402,IN,,Latoya,A,Rai,,0
16403,IN,,Kevin,E,Carter,,2
16404,IN,,Latoya,A,Nath,,0
16405,IN,,Latoya,C,Goel,,0
16406,IN,,Latoya,W,Becker,,0
16407,IN,,Gloria,L,Munoz,,1
16408,IN,,Latoya,,Raji,,1
16409,IN,,Latoya,D,Anand,,0
16410,IN,,Tracy,,She,,1
16411,IN,,Tracy,E,Deng,,0
16412,IN,,Tracy,,Simpson,,0
16413,IN,,Gabriel,S,Carter,,0
16414,IN,,Tracy,L,Xu,,1
16415,IN,,Elijah,,Carter,,2
16416,IN,,Tracy,L,Yuan,,2
16417,IN,,Jason,,Carter,,1
16418,IN,,Gloria,S,Alonso,,2
16419,IN,,Luis,E,Carter,,0
16420,IN,,Aaron,J,Carter,,1
16421,IN,,Tracy,W,Lal,,0
16422,IN,,Tracy,,Sharma,,0
16423,IN,,Tracy,,Shan,,0
16424,IN,,Caleb,F,Carter,,1
16425,IN,,Tracy,R,Jai,,2
16426,IN,,Tracy,A,Pal,,1
16427,IN,,Luke,M,Carter,,2
16428,IN,,Tracy,,Andersen,,2
16429,IN,,Tracy,,Raje,,0
16430,IN,,Tracy,J,Chande,,2
16431,IN,,Jordan,L,Carter,,0
16432,IN,,Tracy,C,Chapman,,2
16433,IN,,Gloria,R,Romero,,0
16434,IN,,Sriniwa,J,Narayanan,,0
16435,IN,,Tracy,K,Rai,,0
16436,IN,,Jack,,Carter,,1
16437,IN,,Tracy,B,Nath,,0
16438,IN,,Tracy,J,Goel,,1
16439,IN,,Tracy,B,Black,,0
16440,IN,,Tracy,,Raji,,0
16441,IN,,Eric,,Carter,,2
16442,IN,,Misty,T,She,,2
16443,IN,,Jackson,S,Carter,,2
16444,IN,,Misty,,Deng,,1
16445,IN,,Carlos,A,Carter,,0
16446,IN,,Misty,S,Shen,,1
16447,IN,,Angel,,Carter,,0
16448,IN,,Isaiah,,Carter,,0
16449,IN,,Gloria,M,Navarro,,1
16450,IN,,Misty,L,Xie,,2
16451,IN,,Alex,M,Carter,,2
16452,IN,,Misty,A,Tang,,0
16453,IN,,Evan,K,Carter,,0
16454,IN,,Misty,,Xu,,0
16455,IN,,Mason,A,Carter,,1
16456,IN,,Misty,R,Luo,,0
16457,IN,,Isaac,,Carter,,0
16458,IN,,Jesse,E,Carter,,1
16459,IN,,Sean,M,Carter,,2
16460,IN,,Misty,J,Yuan,,0
16461,IN,,Misty,H,Kumar,,0
16462,IN,,Misty,L,Lal,,0
16463,IN,,James,,Mitchell,,2
16464,IN,,Jonathan,L,Mitchell,,0
16465,IN,,Misty,,Sharma,,0
16466,IN,,Logan,R,Mitchell,,0
16467,IN,,Nathan,,Mitchell,,2
16468,IN,,Misty,,Shan,,0
16469,IN,,Misty,A,Jai,,0
16470,IN,,Gloria,L,Gutierrez,,0
16471,IN,,Misty,H,Pal,,2
16472,IN,,Samuel,C,Mitchell,,0
16473,IN,,Hunter,A,Mitchell,,0
16474,IN,,Noah,,Mitchell,,1
16475,IN,,Misty,A,Raje,,1
16476,IN,,Misty,,Chande,,0
16477,IN,,Robert,,Mitchell,,0
16478,IN,,Jose,F,Mitchell,,1
16479,IN,,Misty,,Chander,,2
16480,IN,,Misty,,Nara,,0
16481,IN,,Misty,H,Rai,,2
16482,IN,,Thomas,J,Mitchell,,0
16483,IN,,Misty,E,Nath,,0
16484,IN,,Misty,M,Goel,,0
16485,IN,,Misty,,Black,,0
16486,IN,,Kyle,,Mitchell,,0
16487,IN,,Gloria,G,Torres,,2
16488,IN,,Misty,,Raji,,1
16489,IN,,Connor,L,Mitchell,,0
16490,IN,,Luke,A,Mitchell,,0
16491,IN,,Misty,R,Ashe,,2
16492,IN,,Jordan,E,Mitchell,,0
16493,IN,,Kelsey,J,She,,0
16494,IN,,Kevin,,Mitchell,,0
16495,IN,,Kelsey,R,Shen,,1
16496,IN,,Gabriel,J,Mitchell,,2
16497,IN,,Kelsey,,Xie,,0
16498,IN,,Elijah,A,Mitchell,,1
16499,IN,,Kelsey,,Tang,,2
16500,IN,,Jason,K,Mitchell,,0
16501,IN,,Kelsey,W,Xu,,2
16502,IN,,Jack,L,Mitchell,,2
16503,IN,,Kelsey,J,Luo,,0
16504,IN,,Connor,,Lopez,,1
16505,IN,,Kelsey,D,Yuan,,1
16506,IN,,Luis,P,Mitchell,,0
16507,IN,,Gloria,A,Dominguez,,0
16508,IN,,Kelsey,M,Kennedy,,0
16509,IN,,Aaron,W,Mitchell,,0
16510,IN,,Kelsey,T,Lal,,0
16511,IN,,Kelsey,L,Sharma,,2
16512,IN,,Adam,,Mitchell,,0
16513,IN,,Kelsey,,Shan,,1
16514,IN,,Samuel,J,Hill,,0
16515,IN,,Kelsey,J,Jai,,1
16516,IN,,Kelsey,,Pal,,0
16517,IN,,Kelsey,W,Raje,,1
16518,IN,,Caleb,K,Mitchell,,0
16519,IN,,Jackson,,Mitchell,,0
16520,IN,,Kelsey,K,Chande,,0
16521,IN,,Carlos,,Hill,,0
16522,IN,,Carlos,,Mitchell,,1
16523,IN,,Angel,N,Mitchell,,2
16524,IN,,Gloria,,Gill,,1
16525,IN,,Kelsey,A,Nara,,0
16526,IN,,Isaiah,A,Mitchell,,0
16527,IN,,Alex,S,Mitchell,,0
16528,IN,,Kelsey,L,Rai,,1
16529,IN,,Kelsey,K,Nath,,0
16530,IN,,Hunter,,Hill,,0
16531,IN,,Kelsey,,Goel,,0
16532,IN,,Evan,R,Mitchell,,0
16533,IN,,Kelsey,G,Becker,,0
16534,IN,,Kevin,R,Scott,,1
16535,IN,,Mason,L,Mitchell,,0
16536,IN,,Kara,,She,,1
16537,IN,,Gabriel,,Scott,,2
16538,IN,,Isaac,,Mitchell,,0
16539,IN,,Jesse,C,Mitchell,,2
16540,IN,,Kara,L,Deng,,0
16541,IN,,Elijah,,Scott,,0
16542,IN,,Kara,C,Shen,,2
16543,IN,,Gloria,M,Vazquez,,2
16544,IN,,Sean,L,Mitchell,,0
16545,IN,,Timothy,E,Mitchell,,0
16546,IN,,Kara,,Tang,,0
16547,IN,,James,L,Perez,,1
16548,IN,,Kara,E,Xu,,2
16549,IN,,Jesse,,Scott,,0
16550,IN,,Kara,,Luo,,1
16551,IN,,Kara,,Yuan,,1
16552,IN,,Kara,,Kumar,,1
16553,IN,,Jonathan,R,Perez,,0
16554,IN,,Sean,F,Scott,,1
16555,IN,,Logan,L,Perez,,2
16556,IN,,Kara,,Lal,,0
16557,IN,,Nathan,,Perez,,0
16558,IN,,Jason,,Scott,,1
16559,IN,,Kara,E,Jai,,0
16560,IN,,Samuel,E,Perez,,0
16561,IN,,Timothy,,Scott,,1
16562,IN,,Luke,,Lopez,,0
16563,IN,,Gloria,L,Bradley,,0
16564,IN,,Kara,,Pal,,0
16565,IN,,Kara,B,Andersen,,1
16566,IN,,Kara,P,Chavez,,2
16567,IN,,James,M,Green,,1
16568,IN,,Kara,E,Nara,,1
16569,IN,,Connor,J,Green,,2
16570,IN,,Kara,D,Rai,,0
16571,IN,,Jordan,,Lopez,,0
16572,IN,,Kara,S,Nath,,2
16573,IN,,Kara,,Goel,,1
16574,IN,,Kara,,Becker,,1
16575,IN,,Jonathan,A,Green,,0
16576,IN,,Noah,,Hill,,1
16577,IN,,Gloria,G,Serrano,,0
16578,IN,,Kara,,Raji,,0
16579,IN,,Kara,,Anand,,0
16580,IN,,Jack,I,Lopez,,0
16581,IN,,Nichole,M,She,,2
16582,IN,,Nichole,,Deng,,2
16583,IN,,Adam,E,Lopez,,0
16584,IN,,Nichole,,Shen,,1
16585,IN,,Eric,,Lopez,,1
16586,IN,,Luis,A,Scott,,2
16587,IN,,Nichole,,Xie,,1
16588,IN,,Jackson,,Lopez,,0
16589,IN,,Nichole,C,Tang,,2
16590,IN,,Robert,L,Hill,,2
16591,IN,,Aaron,C,Scott,,0
16592,IN,,Nichole,A,Luo,,0
16593,IN,,Nathan,C,Green,,0
16594,IN,,Carlos,,Lopez,,2
16595,IN,,Nichole,,Yuan,,1
16596,IN,,Angel,,Lopez,,1
16597,IN,,Angel,E,Hill,,1
16598,IN,,Isaiah,,Lopez,,0
16599,IN,,Gloria,A,Ramos,,0
16600,IN,,Nichole,,Kumar,,2
16601,IN,,Isaiah,D,Hill,,2
16602,IN,,Nichole,P,Lal,,0
16603,IN,,Alex,,Lopez,,1
16604,IN,,Nichole,M,Sharma,,1
16605,IN,,Evan,,Lopez,,2
16606,IN,,Nichole,K,Shan,,0
16607,IN,,Nichole,R,Jai,,1
16608,IN,,Mason,E,Lopez,,1
16609,IN,,Nichole,J,Pal,,0
16610,IN,,Isaac,,Lopez,,0
16611,IN,,Nichole,,Andersen,,0
16612,IN,,Jesse,,Lopez,,0
16613,IN,,Sean,,Lopez,,2
16614,IN,,Nichole,,Chande,,0
16615,IN,,Nichole,H,Chander,,0
16616,IN,,Gloria,P,Carlson,,1
16617,IN,,Nichole,,Nara,,0
16618,IN,,Nichole,,Rai,,0
16619,IN,,Timothy,O,Lopez,,2
16620,IN,,Nichole,K,Nath,,0
16621,IN,,Jose,,Hill,,0
16622,IN,,James,S,Hill,,2
16623,IN,,Jonathan,E,Hill,,1
16624,IN,,Nichole,A,Goel,,2
16625,IN,,Nichole,,Black,,0
16626,IN,,Nichole,C,Raji,,2
16627,IN,,Alex,C,Hill,,0
16628,IN,,Nichole,,Anand,,0
16629,IN,,Logan,A,Hill,,0
16630,IN,,Thomas,M,Hill,,1
16631,IN,,Caleb,,Scott,,0
16632,IN,,Nathan,,Hill,,0
16633,IN,,Alison,W,Deng,,0
16634,IN,,Kyle,,Hill,,1
16635,IN,,Kevin,C,Hill,,0
16636,IN,,Alison,A,Shen,,0
16637,IN,,Gabriel,L,Hill,,1
16638,IN,,Samuel,,Adams,,0
16639,IN,,Alison,H,Xie,,0
16640,IN,,Alison,,Tang,,2
16641,IN,,Evan,,Hill,,0
16642,IN,,Alison,,Xu,,0
16643,IN,,Alison,A,Luo,,0
16644,IN,,Samuel,D,Green,,0
16645,IN,,Alison,K,Yuan,,2
16646,IN,,Elijah,E,Hill,,1
16647,IN,,Jason,C,Hill,,0
16648,IN,,Alison,,Kumar,,1
16649,IN,,Alison,,Lal,,0
16650,IN,,Alison,,Sharma,,0
16651,IN,,Alison,,Shan,,2
16652,IN,,Connor,R,Scott,,0
16653,IN,,Alison,,Jai,,2
16654,IN,,Gloria,V,Sanz,,0
16655,IN,,Alison,,Pal,,0
16656,IN,,Hunter,,Adams,,1
16657,IN,,Alison,,Andersen,,1
16658,IN,,Luis,,Hill,,0
16659,IN,,Noah,,Green,,0
16660,IN,,Alison,J,Raje,,1
16661,IN,,Alison,,Chande,,0
16662,IN,,Noah,B,Adams,,2
16663,IN,,Alison,,Chander,,0
16664,IN,,Aaron,,Hill,,0
16665,IN,,Caleb,W,Hill,,1
16666,IN,,Alison,,Nara,,2
16667,IN,,Connor,L,Hill,,1
16668,IN,,Alison,M,Rai,,1
16669,IN,,Alison,J,Nath,,2
16670,IN,,Alison,,Goel,,0
16671,IN,,Luke,R,Green,,0
16672,IN,,Alison,,Beck,,2
16673,IN,,Gloria,T,Rubio,,0
16674,IN,,Alison,,Raji,,0
16675,IN,,Alison,J,Anand,,0
16676,IN,,Jordan,J,Hill,,2
16677,IN,,Jack,N,Hill,,0
16678,IN,,Francisco,,Suri,,2
16679,IN,,Mason,,Hill,,0
16680,IN,,Francisco,M,Kapoor,,1
16681,IN,,Adam,,Hill,,0
16682,IN,,Eric,G,Hill,,0
16683,IN,,Jackson,D,Hill,,2
16684,IN,,Francisco,A,Chandra,,0
16685,IN,,Robert,L,Green,,1
16686,IN,,Francisco,,Patel,,0
16687,IN,,Francisco,A,Vance,,0
16688,IN,,Jose,C,Green,,0
16689,IN,,Isaac,,Hill,,1
16690,IN,,Francisco,W,Sai,,0
16691,IN,,Carlos,,Adams,,1
16692,IN,,Sean,,Hill,,0
16693,IN,,Timothy,,Hill,,2
16694,IN,,Gloria,R,Ortega,,1
16695,IN,,Francisco,W,Ashe,,1
16696,IN,,Francisco,S,Madan,,2
16697,IN,,Francisco,H,Srini,,2
16698,IN,,Thomas,,Green,,1
16699,IN,,Angel,,Adams,,1
16700,IN,,Francisco,,Prasad,,0
16701,IN,,Francisco,A,Sara,,1
16702,IN,,Francisco,,Rana,,0
16703,IN,,Jonathan,,Scott,,0
16704,IN,,Francisco,M,Raman,,0
16705,IN,,Francisco,A,Subram,,0
16706,IN,,Francisco,K,Mehta,,1
16707,IN,,Francisco,,Garcia,,0
16708,IN,,Logan,,Scott,,2
16709,IN,,Nathan,K,Scott,,0
16710,IN,,Kelvin,,Yang,,0
16711,IN,,Melody,C,Martin,,1
16712,IN,,Francisco,,Fernandez,,1
16713,IN,,Kyle,,Green,,0
16714,IN,,Francisco,L,Lopez,,0
16715,IN,,Francisco,,Martinez,,2
16716,IN,,Kevin,D,Green,,0
16717,IN,,Francisco,L,Gonzalez,,0
16718,IN,,Francisco,,Rodriguez,,1
16719,IN,,Samuel,C,Scott,,0
16720,IN,,Hunter,M,Scott,,2
16721,IN,,Francisco,D,Sanchez,,0
16722,IN,,Isaiah,L,Adams,,1
16723,IN,,Francisco,M,Perez,,0
16724,IN,,Alex,C,Adams,,0
16725,IN,,Martin,,Suri,,1
16726,IN,,Martin,N,Kapoor,,2
16727,IN,,Jordan,P,Green,,2
16728,IN,,Melody,,Gomez,,0
16729,IN,,Martin,P,Patel,,2
16730,IN,,Evan,,Adams,,0
16731,IN,,Martin,A,Vance,,0
16732,IN,,Noah,,Scott,,0
16733,IN,,Martin,,Malhotra,,0
16734,IN,,Mason,T,Adams,,2
16735,IN,,Gabriel,L,Green,,0
16736,IN,,Jordan,L,Scott,,1
16737,IN,,Martin,L,Sai,,2
16738,IN,,Robert,C,Scott,,0
16739,IN,,Jason,D,Green,,0
16740,IN,,Jack,A,Scott,,1
16741,IN,,Martin,M,Madan,,2
16742,IN,,Jose,M,Scott,,0
16743,IN,,Martin,L,Srini,,0
16744,IN,,Luis,,Green,,0
16745,IN,,Martin,,Prasad,,0
16746,IN,,Aaron,R,Green,,0
16747,IN,,Isaac,,Adams,,0
16748,IN,,Martin,,Sara,,0
16749,IN,,Melody,,Ruiz,,0
16750,IN,,Martin,,Rana,,2
16751,IN,,Caleb,H,Green,,0
16752,IN,,Martin,,Raman,,1
16753,IN,,Martin,S,Subram,,1
16754,IN,,Jesse,M,Adams,,2
16755,IN,,Martin,l,Garcia,,0
16756,IN,,Martin,D,Fernandez,,0
16757,IN,,Adam,,Scott,,0
16758,IN,,Kyle,D,Scott,,0
16759,IN,,Martin,E,Lopez,,0
16760,IN,,Martin,D,Martinez,,0
16761,IN,,Martin,E,Gonzalez,,0
16762,IN,,Candice,,Liang,,2
16763,IN,,Eric,,Scott,,0
16764,IN,,Melody,,Diaz,,0
16765,IN,,Candice,,Guo,,2
16766,IN,,Candice,,He,,2
16767,IN,,Sean,J,Adams,,1
16768,IN,,Candice,J,Zimmerman,,0
16769,IN,,Jackson,,Scott,,2
16770,IN,,Carlos,,Scott,,0
16771,IN,,Jack,,Green,,0
16772,IN,,Candice,,Hu,,1
16773,IN,,Candice,,Cai,,0
16774,IN,,Adam,M,Green,,1
16775,IN,,Candice,E,Zeng,,1
16776,IN,,Angel,E,Scott,,1
16777,IN,,Candice,,She,,0
16778,IN,,Eric,,Green,,0
16779,IN,,Isaiah,E,Scott,,0
16780,IN,,Mario,,She,,0
16781,IN,,Alex,T,Scott,,0
16782,IN,,Jackson,S,Green,,2
16783,IN,,Evan,C,Scott,,1
16784,IN,,Mario,T,Shen,,1
16785,IN,,Mason,,Scott,,0
16786,IN,,Melody,E,Hernandez,,1
16787,IN,,Mario,,Xie,,2
16788,IN,,Isaac,L,Scott,,0
16789,IN,,Carlos,,Green,,0
16790,IN,,Mario,T,Tang,,1
16791,IN,,James,A,Baker,,2
16792,IN,,Robert,Q,Adams,,0
16793,IN,,Jonathan,B,Baker,,1
16794,IN,,Jackson,J,Allen,,0
16795,IN,,Mario,,Xu,,0
16796,IN,,Mario,L,Luo,,2
16797,IN,,Kyle,T,Young,,2
16798,IN,,Kevin,,Young,,1
16799,IN,,Isaiah,J,Green,,1
16800,IN,,Gabriel,C,Young,,0
16801,IN,,Elijah,,Young,,0
16802,IN,,Logan,N,Baker,,0
16803,IN,,Mario,T,Lal,,2
16804,IN,,Carlos,M,Allen,,0
16805,IN,,Alex,K,Green,,1
16806,IN,,Angel,G,Allen,,2
16807,IN,,Mario,J,Sharma,,0
16808,IN,,Mario,,Shan,,2
16809,IN,,Evan,M,Green,,0
16810,IN,,Mason,,Green,,0
16811,IN,,Mario,W,Johnsen,,0
16812,IN,,Isaac,C,Green,,2
16813,IN,,Melody,,Alvarez,,0
16814,IN,,Mario,C,Pal,,2
16815,IN,,Mario,J,Andersen,,0
16816,IN,,Nathan,A,Baker,,1
16817,IN,,Jesse,,Green,,2
16818,IN,,Mario,S,Raje,,1
16819,IN,,Jose,J,Adams,,2
16820,IN,,Mario,P,Chande,,2
16821,IN,,Sean,,Green,,0
16822,IN,,Mario,,Chander,,2
16823,IN,,Mario,,Moyer,,1
16824,IN,,Mario,H,Rai,,2
16825,IN,,Isaiah,A,Allen,,0
16826,IN,,Mario,A,Nath,,1
16827,IN,,Timothy,L,Green,,2
16828,IN,,James,,Adams,,0
16829,IN,,Mario,J,Goel,,0
16830,IN,,Mario,M,Black,,0
16831,IN,,Jonathan,,Adams,,1
16832,IN,,Hunter,H,Baker,,0
16833,IN,,Melody,S,Jimenez,,0
16834,IN,,Mario,,Raji,,1
16835,IN,,Thomas,,Adams,,2
16836,IN,,Mario,T,Ashe,,0
16837,IN,,Logan,,Adams,,0
16838,IN,,Russell,,She,,0
16839,IN,,Russell,J,Deng,,0
16840,IN,,Nathan,C,Adams,,1
16841,IN,,Alex,,Allen,,0
16842,IN,,Russell,M,Shen,,0
16843,IN,,Russell,,Xie,,2
16844,IN,,Noah,,Baker,,0
16845,IN,,Kyle,E,Adams,,0
16846,IN,,Kevin,M,Adams,,0
16847,IN,,Isaac,,Young,,1
16848,IN,,Russell,,Tang,,0
16849,IN,,Russell,,Xu,,1
16850,IN,,Gabriel,S,Adams,,0
16851,IN,,Evan,,Allen,,1
16852,IN,,Russell,S,Luo,,0
16853,IN,,Robert,A,Baker,,2
16854,IN,,Melody,R,Moreno,,0
16855,IN,,Russell,E,Lal,,1
16856,IN,,Russell,A,Sharma,,0
16857,IN,,Russell,,Shan,,0
16858,IN,,Elijah,L,Adams,,0
16859,IN,,Jason,,Adams,,2
16860,IN,,Russell,L,Jai,,0
16861,IN,,Mohamed,D,Pal,,2
16862,IN,,Luis,R,Adams,,0
16863,IN,,Jesse,E,Young,,1
16864,IN,,Russell,,Andersen,,0
16865,IN,,Jose,A,Baker,,2
16866,IN,,Russell,,Raje,,0
16867,IN,,Aaron,B,Adams,,2
16868,IN,,Russell,J,Carson,,0
16869,IN,,Russell,E,Chander,,0
16870,IN,,Melody,C,Munoz,,2
16871,IN,,Russell,,Nara,,1
16872,IN,,Connor,,Adams,,0
16873,IN,,Thomas,,Baker,,0
16874,IN,,Russell,A,Rai,,0
16875,IN,,Russell,,Nath,,0
16876,IN,,Mason,,Allen,,1
16877,IN,,Russell,,Goel,,2
16878,IN,,Russell,,Black,,1
16879,IN,,Russell,,Raji,,0
16880,IN,,Russell,E,Anand,,2
16881,IN,,Jerry,C,She,,1
16882,IN,,Jerry,,Deng,,0
16883,IN,,Jerry,M,Shen,,0
16884,IN,,Luke,C,Adams,,0
16885,IN,,Jerry,,Xie,,0
16886,IN,,Jerry,,Tang,,0
16887,IN,,Jerry,,Xu,,0
16888,IN,,Jerry,M,Luo,,1
16889,IN,,Kyle,,Baker,,2
16890,IN,,Jordan,R,Adams,,2
16891,IN,,Jerry,D,Yuan,,0
16892,IN,,Jerry,,Kumar,,0
16893,IN,,Jerry,L,Lal,,0
16894,IN,,Jack,,Adams,,0
16895,IN,,Jerry,C,Sharma,,0
16896,IN,,Jason,,Young,,0
16897,IN,,Isaac,J,Allen,,0
16898,IN,,Jerry,,Shan,,0
16899,IN,,Jesse,,Allen,,0
16900,IN,,Jerry,,Johnsen,,0
16901,IN,,Adam,,Adams,,1
16902,IN,,Eric,,Adams,,0
16903,IN,,Kelvin,,Huang,,1
16904,IN,,Melody,,Romero,,0
16905,IN,,Jerry,,Pal,,1
16906,IN,,Luis,,Young,,1
16907,IN,,Jerry,,Andersen,,1
16908,IN,,Jerry,E,Raje,,0
16909,IN,,Jerry,,Chande,,0
16910,IN,,Jackson,H,Adams,,1
16911,IN,,Jerry,M,Chander,,1
16912,IN,,Sean,L,Allen,,1
16913,IN,,Caleb,A,Hernandez,,0
16914,IN,,Connor,,Hernandez,,0
16915,IN,,Timothy,L,Allen,,0
16916,IN,,Jerry,,Nara,,1
16917,IN,,James,M,Young,,1
16918,IN,,Jerry,D,Rai,,0
16919,IN,,Jonathan,,Young,,0
16920,IN,,Logan,,Young,,0
16921,IN,,Jerry,,Nath,,2
16922,IN,,Nathan,,King,,0
16923,IN,,Aaron,M,Young,,2
16924,IN,,Jerry,L,Becker,,2
16925,IN,,Nathan,J,Young,,0
16926,IN,,Melody,,Nicholls,,0
16927,IN,,Samuel,,Young,,0
16928,IN,,Caleb,C,Young,,1
16929,IN,,Luke,,Hernandez,,1
16930,IN,,Jerry,M,Ferrier,,0
16931,IN,,Henry,,Young,,1
16932,IN,,Noah,,Young,,0
16933,IN,,Connor,,Young,,0
16934,IN,,Carl,A,She,,0
16935,IN,,Carl,,Deng,,1
16936,IN,,Robert,G,Young,,0
16937,IN,,Luke,,Young,,0
16938,IN,,Carl,L,Shen,,0
16939,IN,,Carl,R,Xie,,0
16940,IN,,Jordan,A,Hernandez,,2
16941,IN,,Jack,M,Hernandez,,1
16942,IN,,Carl,,Tang,,0
16943,IN,,Jose,,Young,,0
16944,IN,,Thomas,M,Young,,1
16945,IN,,Carl,,Luo,,2
16946,IN,,Carl,P,Yuan,,0
16947,IN,,Adam,W,Hernandez,,0
16948,IN,,Jordan,,Young,,0
16949,IN,,Melody,,Harrison,,0
16950,IN,,Carl,,Kumar,,1
16951,IN,,Jack,L,Young,,1
16952,IN,,Adam,,Young,,0
16953,IN,,Carl,C,Lal,,0
16954,IN,,Carl,,Sharma,,0
16955,IN,,Eric,,Young,,0
16956,IN,,Jackson,W,Young,,2
16957,IN,,Carlos,G,Young,,2
16958,IN,,Carl,D,Shan,,1
16959,IN,,Angel,B,Young,,2
16960,IN,,Carl,,Jai,,2
16961,IN,,Jackson,E,King,,2
16962,IN,,Carl,J,Andersen,,0
16963,IN,,Carl,J,Raje,,1
16964,IN,,Isaiah,A,Young,,0
16965,IN,,Carl,,Chande,,2
16966,IN,,Alex,D,Young,,0
16967,IN,,Carl,,Chander,,0
16968,IN,,Carlos,M,King,,1
16969,IN,,Melody,,Torres,,1
16970,IN,,Carl,K,Nara,,0
16971,IN,,Evan,,Young,,0
16972,IN,,Angel,M,King,,0
16973,IN,,Carl,H,Nath,,1
